Uniq Id,Product Name,Category,Selling Price,About Product,Image,Num Stars,In Stock
85,Blightbound,Ronimo Games,20,"Released by Devolver Digital and developed by Ronimo Games, Blightbound is a multiplayer dungeon crawler that combines elements of traditional role-playing games RPGs with innovative, team-oriented gameplay mechanics. Set in a dark and dystopian world, the game challenges players to navigate the complex network of subterranean labyrinths dungeons in a bid to combat the spreading Blight - a mysterious and devastating force that corrupts the land. Players can choose from a roster of distinct heroes, each possessing unique abilities and playstyles. These characters are divided into three core classes Warrior, Assassin, and Mage, each of which complements the others and adds depth to the team dynamics.

At the heart of Blightbounds design is",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
86,My Friend Pedro Ripe for Revenge,DeadToast Entertainment,10,"My Friend Pedro Ripe for Revenge is an exhilarating blend of action and platforming genres, developed and published by Devolver Digital. The game is a free-to-play mobile spin-off from the original indie hit - My Friend Pedro, offering an engrossing and entertaining ride within an absurdly violent yet quirky world. Its story centers around the protagonist whose best buddy, Pedro, has been kidnapped, and you are summoned to navigate through numerous levels teeming with enemies who ominously stand between you and your kidnapped friend.

One of the central attractions of My Friend Pedro Ripe for Revenge is its unique gameplay. As the player, you are tasked with acrobatically maneuvering through each level, dodging bullets in",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
87,Inscryption,Daniel Mullins Games,50,"Inscryption is an innovative and immersive game that merges together the genres of card-based strategy games, escape room-like exploration and psychological horror. Developed by Daniel Mullins Games, the creator of the popular games Pony Island and The Hex, Inscryption blends together facets from its predecessors, delivering a wholly unique and engaging experience. The game takes you on an eerie journey, where you find yourself trapped by an ominous figure called Leshy who forces you to partake in a series of deadly card games. The card gameplay is deeply layered, ergonomic, and teeming with strategic possibilities, making it a complex but rewarding experience for players.

The distinct aspect about Inscryption is its ability to provide multiple layers of gameplay, effortlessly transitioning from engaging card-d",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
88,Tentacular,Firepunchd Games,20,"Tentacular is an immersive and innovative virtual reality VR game that ingeniously employs an engaging marine setting to distinctively set itself apart from the pack. The gameplay revolves around the player being a giant sea monster in control of majestic, sprawling tentacles. Your tentacles are your primary mode of interaction with the virtual environment; they are used to move, grasp, and throw various objects and creatures encountered in the game. The games simplistic design and intuitive physics offer an easy-to-learn but challenging-to-master dynamic that ensures hours of engaging playtime.

The most distinctive aspect of Tentacular lies in its unique visual aesthetics and immersive gameplay. The graphics are vivid and colorful, offering a captivating sea environment teeming with life.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
89,Serious Sam Tormental,Gungrounds,10,"Serious Sam Tormental is a vibrant 3D action roguelite game developed by Gungrounds and Croteam. It launches players into a psychedelically thrilling gameplay world, set in the mesmerizing depths of the mind of Notorious Mental, an evil entity from the Serious Sam series. The game shows off an immersive top-down perspective, allowing the player to delve into the intricate dungeon crawler format while engaging with power-ups and lively monster enemies. Each level features unique, procedurally generated regions of Mentals mind, making it a riotously chaotic labyrinth that players must conquer.

The game delivers intense shoot-em-up action, replete with challenging boss fights and tower offense mechanics. Serious Sam Tormental shines in",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
90,Ragnorium,Vitali Kirpu,20,"Ragnorium is a strategic and intricate colony-simulation game designed for the challenge-hungry and problem-solving gamers. Developed by Vitali Kirpu and published by Devolver Digital, Ragnorium revolves around the fascinating scenario of reviving a disjointed civilization by way of space-traveling colonizers named Clone colonists. Players embark on a journey across the galaxy, aiming to create a self-sustaining colony amidst the desolate and harsh conditions of alien planets. In the game, upgrading and gearing up your clones, managing resources, facing planetary anomalies, and combating against the rebellious Human Reintegration Front that seeks to wipe out the clone colonists is part of the extensive gameplay.

Ragnoriums graphical",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
91,Demon Throttle,Doinksoft,50,"""Demon Throttle"" is a uniquely retro and fervently addictive bullet-hell shooter game from the innovative minds at Doinksoft and published by Devolver Digital. Streamlined for an absolute pure and intense arcade experience, the game is visually enriched with beautiful pixelated graphics made to look genuinely 8-bit—a hark back to the classic era of gaming. The unique pairing of old-school aesthetics with a frenzy of fast-paced action, combined with a captivating co-op mode optional, transposes players into a chaos-driven, demon-haunted realm that is sure to satisfy lovers of the shoot em up genre.

The narrative sets you on a furious revenge quest across various stages, where you get to play as a gunslinger seeking vengeance against a",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
92,Devolver Tumble Time,Nopopo,50,"Devolver Tumble Time is a quirky, fun-filled mobile puzzle game brought to you by Devolver Digital. It captivates players with its ingenious combinations of popular Devolver game characters, iconography, and captivating physics-based matching mechanics. true to Devolver Digital’s signature style, the game fuses a zany sense of humor with a vibrant, cartoony art style, creating an engaging world where players can solve puzzles with their favorite characters. The light-hearted and playful in-game music adds to the overall entertainment. 

In terms of gameplay, Devolver Tumble Time requires strategic thinking to achieve the highest scores. Each character offers unique abilities to be deployed, adding a fun twist to the conventional matching mechanics. The game is filled with challenging",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
93,Bleak Sword DX,more8bit,30,"Bleak Sword DX is a challenging, action-packed game that delves into the darker side of the fantasy genre. The game cleverly integrates the conventional elements of RPGs while effectively experimenting with an artistic minimalistic aesthetic based on dark tones and bold contrasts. This pixel graphic, dark fantasy-themed game redefines combat mechanics by incorporating simple touch screen controls, making the combat feel both swift and brutal. The game’s relentless enemy AI demands precision and strategy from players, offering a satisfying degree of difficulty with every grueling boss battle.

The game’s narrative is subtly woven into the environment and the ferocious enemies that await the brave knight, which the player controls through the game’s nine angst-ridden chapters. Apart from its intense combat and strategic gameplay,",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
94,Karmazoo,Pastagames,30,"""Karmazoo"" is a captivating, innovative experience that masterfully combines elements of adventure, puzzle-solving, and immersive storytelling in an engaging video game landscape. Set within the brilliantly vibrant world of Karmazoo, the game invites players to navigate through a nail-biting narrative where actions distinctly influence the evolving storyline, testing your choices moral and ethical implications. As a player, you portray a whimsical creature trying to restore harmony in a universe thrown into chaos, uncovering secrets, solving intricate puzzles, and interacting with a variety of in-game characters along your journey.

The game’s splendidly detailed graphics are artfully paired with an atmospheric soundtrack that uplifts the gaming experience. Its technicolor world is a feast for the eyes, while",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
95,The Cosmic Wheel Sisterhood,Deconstructeam,30,"""The Cosmic Wheel Sisterhood"" is a compelling sci-fi role-playing game which thrusts players into the heart of a sprawling, captivating universe ruled by an eclectic ensemble of matriarchal societies. With its incredibly detailed world-building and diverse range of alien species, the game effectively immerses players into an array of interstellar politics, culture, and lore. The central narrative revolves around the titular Sisterhood, an alliance of varying alien matriarchs striving to maintain peace and harmony amidst the cosmic wheel while dealing with internal tensions and external threats.

As players journey through the cosmos, they will encounter unique situations demanding a balance of diplomacy, strategy, and combat. Part of the gameplay mechanics consists of an intricate dialogue system, allowing players to use persuasion,",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
96,Gunbrella,Doinksoft,10,"""Gunbrella"" is an innovative third-person shooter game that elegantly fuses together elements of action and strategic gameplay. Set in a dystopian world beset by relentless storms, players assume the role of a resilient survivor armed with a unique weapon - the Gunbrella. This distinctive piece of equipment, shaped like an umbrella, acts as both a defensive shield against the elements and a firearm, capable of unloading a barrage of bullets on enemies. The game’s premise creates an unusual dichotomy between survival against the forces of nature and aggressive encounters with enemy factions, setting it apart from typical titles within the genre.

The gameplay in ""Gunbrella"" is dynamic, with a substantial focus on tactical decisions and resource management. This ensures that players",https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Cover_art_of_Gunbrella%2C_2023%2C_Doinksoft.jpg/440px-Cover_art_of_Gunbrella%2C_2023%2C_Doinksoft.jpg,4,True
97,Wizard with a Gun,Galvanic Games,20,"Wizard with a Gun is a highly inventive and engrossing cooperative sandbox survival game developed and published by Galvanic Games and Devolver Digital respectively. The game deploys players into an expansive uncharted wilderness where they assume the role of wizards equipped with a unique blending of magical and firearm capabilities. Its aesthetic blends the mystifying world of magic with the rugged Wild West, creating an irresistible allure for fans of both fantasy and western-genre games. The game continuously radiates an enigmatic atmosphere, precipitated by its immersive art style reminiscent of pioneer titles like Don’t Starve.

From multiplayer co-op to single-player, Wizard with a Gun offers an array of customizations, opportunistic exploration and adaptive combat. Unique to this",https://upload.wikimedia.org/wikipedia/en/f/fe/Wizard_with_a_Gun_cover.jpg,5,True
98,Reigns Three Kingdoms,Nerial,10,"Reigns Three Kingdoms is a riveting and engaging single-player strategy video game that cleverly amalgamates elements of RPG, decision-making, and narrative-based gaming. Developed by Nerial and published by Devolver Digital, the game places players in the role of a monarch who rules over his kingdom by accepting or rejecting advisors suggestions with a simple swipe left or right, reminiscent of the popular app, Tinder. Reigns Three Kingdoms features multiple unique characters, random events, and a variety of situations that challenge players strategic thinking and choice-making skills, as each decision influences the four pillars of the kingdom the church, people, army, and treasury.

Set across three distinct epochs, Reigns",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
99,Phantom Abyss,Team WIBY,40,"""Phantom Abyss"" is an impressive multi-genre hybrid video game that combines elements of dungeon diving, parkour, and roguelite mechanics, elegantly presented in a thrilling first-person perspective. Developed by Team WIBY and published by Devolver Digital, the game revolves around navigating treacherous, procedurally generated temples, each distinct in its complexity and fraught with deadly traps, bottomless pits, and the relentless pursuit of temple guardians. Whats unique about ""Phantom Abyss"" is its asynchronous multiplayer feature, where you encounter phantoms, in the form of other players past failed attempts, guiding or misleading you during your high-stakes treasure hunt.

""Phantom Abyss"" testifies to the perfect blend of adrenaline and strategy",https://upload.wikimedia.org/wikipedia/en/d/da/Phantom_Abyss_cover.jpg,4,True
100,Children of the Sun,René Rother,50,"""Children of the Sun"" is an enchanting adventure video game filled with mystery and profound lore. This highly immersive game takes place in a universe where civilizations are powered by solar energy. Crafted by an iconic indie game studio, the game creates a compelling narrative based on a blend of mythology and science fiction. Players navigate through a brilliantly designed world, puzzle-solving and interacting with other characters, learning about the existential threats their world faces, and trying to find a path of survival for their civilization. 

Gameplay-wise, ""Children of the Sun"" offers a rich and rewarding experience. It brilliantly combines action RPG elements with an intense puzzle-filled environment that keeps players continuously engaged and on their toes. Attention to details in artistic design give life to the storyline",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1309950/header.jpg,4,True
101,Eitr,Eneme Entertainment,20,"Eitr is an action role-playing game developed by Eneme Entertainment and published by Devolver Digital. The game is heavily inspired by games like Dark Souls and Norse mythology, which is apparent in its design, gameplay, and narrative elements. In Eitr, the player takes on the role of a shield maiden whose fate has been tampered with by Loki, the trickster god. The game is filled with formidable foes, intricate puzzles, and mysterious lore, all wrapped in an exceptionally atmospheric environment. It stands out for its pixel-art graphics, presenting a dark and dangerous world with a captivating aesthetic. 

The combat in Eitr is challenging and tactical, with the player having to carefully measure each action to succeed. The game",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
102,Paradise Never,Kitty Lambda,40,"""Paradise Never"" is an intriguing role-playing game from developer Kaizen Game Works. The game uses an innovative narrative structure to examine themes of rebellion, social unrest, and individual determination within a cyclical, repeating three-day plot. Youre cast in the role of a revolutionary on a paradise island in a semi-fictitious French colony, circa 2027. Endowed with the peculiar ability to relive the same three days over and over, you seek to navigate the complexities of rebellion and find the truth behind the ongoing conflict.

""Paradise Never"" is punctuated by its excellent art style, with beautifully crafted, neon-hued environments and meticulously detailed character designs. Its story, told in a non-linear fashion, is both",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
103,Neva,Nomada Studio,20,"In the world of immersive adventure and exploration games, Neva surely holds a distinguished place. Its a fantasy-centric game that offers players an awe-inspiring journey through the enigmatic world of Neva, filled with magical realms, strange creatures and mind-boggling puzzles. The game primarily depicts a narrative of survival and discovery where players take on the role of a lost wanderer, unravelling the unknown abstract landscapes of the alien world, striving to survive the hostile environments while gradually uncovering the profound lore hidden in the heart of Neva. With breath-taking visual storytelling and an atmospheric soundtrack, Neva helps the players to lose themselves easily in this mysterious world.

Neva remarkably intertwines its gameplay elements with a About the Game
Narrative
Watercolor
Adventure
Platformer
Neva is an emotionally-charged action adventure from the visionary team behind the critically acclaimed GRIS. Neva chronicles the story of Alba, a young woman bound to a curious wolf cub following a traumatic encounter with dark forces. Together they embark on a perilous journey through a once-beautiful world as it slowly decays around them. Over time, their relationship will evolve as they learn to work together, helping one another to brave increasingly dangerous situations. The wolf will grow from a rebellious cub to an imposing adult seeking to forge his own identity, testing Alba? love and their commitment to one another. As the cursed world threatens to overwhelm them, Alba and her courageous companion will do whatever it takes to survive and make a new home, together.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
104,Baby Steps,Gabe Cuzzillo,20,"""Baby Steps"" is a delightful puzzle-platformer game that is primarily designed to engage the younger audience but can be equally entertaining for adults. The game is built around an enchanting and imaginative storyline, where a baby embarks on a fascinating adventure through a surreal dream world. With an extensive use of vibrant colors, light-hearted music, and exceptionally compelling graphics, the game creates a captivating and playful atmosphere that effortlessly keeps the players engaged and invested.

The gameplay of ""Baby Steps"" is a well-thought blend of challenging puzzles and platform-based obstacles, which progressively increase in difficulty as the game progresses. As the name suggests, the players control the baby character as they learn to walk, crawl, and gradually navigate through increasingly complex levels. About the Game
Adventure
Comedy
Platformer
Play as Nate, an unemployed failson with nothing going for him, until one day he discovers a power he never knew he had? putting one foot in front of the other.


Explore a world shrouded in mist, one step at a time. Hike the serene mountains by placing each footstep yourself, in original physics-based gameplay from the minds behind Ape Out and Getting Over It. Take in the sights, fall in love with the local fauna, and try to find meaning in a wasted life.


Get ready to fall for Nate, in Baby Steps, a literal walking simulator.


KEY FEATURES

Fully-simulated physics based walking.
A world that seems to come alive with a dynamic soundtrack built up out of 420 beats and vibes.
A lengthy trek up a mountain-sized mountain that you can explore at your own pace, or slower.
Fully dynamic onesie soilage system.
Non-collectible hats.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
105,Human Fall Flat 2,No Brakes Games,20,"About the Game
Puzzle
Co-op
Comedy
Human Fall Flat 2 is the bigger, better and clumsier sequel to the puzzle platformer global sensation featuring brand new levels, customisable characters, and even wilder physics-based fun. Each intricate level comes packed with new toys and devices to fiddle with as you'll solve a range of fiendish puzzles on your own or in teams of up to eight friends. A new physics-engine, new gameplay interactions and new mechanics will make every session uniquely silly and more dynamic than ever before. Along with refined controls, visuals and music, Human Fall Flat 2 is a slapstick experience unlike any other!",https://upload.wikimedia.org/wikipedia/en/e/e5/Human_Fall_Flat_cover_art.jpg,5,True
106,Anger Foot,Free Lives,50,"Anger Foot is a captivating, adrenaline-infused first-person shooter indie game available for PC. As the title suggests, the games primary mechanic is all about channeling fury into a powerful foot that effortlessly kicks doors and enemies into oblivion. The games fast-paced action, set in a labyrinthine complex filled with adversaries to combat, is accompanied by a pulsating soundtrack that excellently complements its intense gameplay. Committed to simplicity, the game does away with complicated controls, making it all about speed, agility, and precise timing. 

Aesthetic-wise, Anger Foot employs a low-poly retro style, reminiscent of the golden age of first-person shooter games. Every level is a blur of chaos and exploding doors About the Game
Action
Arcade
First Person
Anger Foot is a lightning fast hard bass blast of kicking doors and kicking ass. Crash through the caffeine-fuelled fever dream of Shit City, putting the boot to a menacing menagerie of merciless gangsters.

Unleash the world's deadliest feet on a colourful cast of anthropomorphic enemies. Clearing out slums, sewers, and skyscrapers as you grab new weapons, unlock new sneakers, and upgrade your powers in absurd and wonderful ways. Kick and shoot your way to the exit as you leave behind a smouldering trail of shattered doors, broken bones, and crumpled energy drinks.

Fast-Paced Ass Kicking Action
Shit City is a disease and your foot is the cure. Lace up a capricious collection of formidable footwear to fight through a diverse series of deranged city districts.

Vibrant Visuals, Relentless Beats
Enjoy a concussive, bass-thumping soundtrack as you stampede through a feverish criminal underworld. An assault on all your senses. Including common sense.

Run. Kick. Repeat
Are you the god of style, speed or power? Discover secrets and unlocks that encourage replayability - and learn to tackle levels in new creative, ridiculous and devastating ways.

Master The Foot
Become one with the toes and be quick on the trigger. Your skills must surpass human comprehension if you are to prevail and learn the secret of the Anger Foot.

Boastful Praise
a gleefully chaotic execution of skill and resourcefulness
9/10Game Informer
Anger Foot is gross, loud, and weird, and I love it.
9/10The Sixth Axis
Fast, funny, and highly replayable.
9/10The Nerd Stash",https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Anger_Foot_Steam_Page_Art.jpg/440px-Anger_Foot_Steam_Page_Art.jpg,5,True
107,Stick It to the Stickman,Free Lives,30,"""Stick It to The Stickman"" is a raucous action-oriented rogue-lite adventure peppered with delightful doses of slapstick humor and quirky mechanics. Developed by Free Lives, this title thrusts players into the role of an underappreciated office worker who finally snaps, paving way for a mass stick-figure riot. Earning its stripes in the gaming community for its chaotic fast-paced gameplay and innovative combat mechanics, this game is an exhilarating joyride from start to finish.

The gameplay in ""Stick It to The Stickman"" has players march upwards through an office building, battling stick-figure colleagues and bosses who obstruct their path. Each floor signifies a new level, ultimately culminating in a boss fight. About the Game
Action
Fighting
Platformer
Welcome aboard, [ NAME ]! You are one of the most proficient and resourceful candidates we have hired so far. We hope you like the amenities here, and make sure your talents are utilized!

Stick it to the Stickman is a practical guide for anybody seeking to climb the corporate ladder in the fastest way possible. A groin-kicking, staple-gunning, chainsaw-wielding roguelike brawler loaded with high-impact, physics-based combat, copious amounts of coffee, and weaponized farts!

Batter your way through coworkers, middle-management, and bosses, learning more powerful ?usiness techniques? on your way to becoming CEO of the worst company in America.

FEATURES
Fight Hired With Fired: Attack is the best form of defense in business, and it? kill or be killed. Pick up powerful upgrades and HR-approved weaponry to ensure your Stickman is more than just a yes-man.
Go The Extra Mile: Your career trajectory isn? just vertical! Incorporate new subsidiary companies to squeeze out the competition, with each acquisition offering new gameplay, new enemies, new bosses, new weapons, and more! Build a conglomerate that rules the marketplace and dominates our hearts!
Grab The Low-Hanging Fruit: Stick it to the Stickman? corporate dystopian setting, with clever yet harrowing gags about the future under capitalism, is sure to raise a smile at next year? company retreat!",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
108,Skate Story,Sam Eng,40,"""Skate Story"" is a unique indie video game that offers a fresh new perspective on skateboarding games. Developed by Sam Eng, the game brilliantly melds skateboarding with atmospheric exploration, lending a sublime and dreamlike quality to the gaming experience. The game follows the journey of a crystal skater on a metaphysical adventure, skating through the underworld on a mission to reach the realm of the gods. The controls are intuitive and responsive, focusing heavily on the mechanics of skateboard movement, which makes for a gratifyingly intense gameplay experience. 

""Skate Story"" beautifies itself with minimalist yet visually arresting graphics. Its use of ambient lighting effects and geometric shapes give it an ethereal aesthetic that distinguishes it from traditional skateboarding games. About the Game
Action
Mind Blowing
Musical
You are a demon in the Underworld, made out of glass and pain. The Devil has given you a skateboard with a simple deal: Skate to the Moon and swallow it ? and you shall be freed.

Ollie, kickflip, and grind your way through the ash and smoke of The Emptylands as you take on a seemingly impossible quest. Learn to master your weight and motion to conquer the weeping concrete. Savour the ritualistic beauty as you set your feet to pop a perfect kickflip.

Skate fast to destroy vicious demons, help a forgetful frog, and save other tortured souls on your journey from fragile beginner to hardened skater. Push through hell and discover The Devil? greatest weakness: humility, perseverance, and a disgustingly sweet backside tailslide.

All you need is your skateboard.

Hypnotic Beats for Demonic Streets
Cruise through The Underworld to a psychedelic soundtrack by enigmatic New York artist Blood Cultures, and additional tracks by John Fio.

Stylish Street Skating Adventure
Skate through nine layers of The Underworld. Cruise through streets and surreal landscapes full of waxed ledges, unholy gaps, and tortured demons. Push your way through precarious paths and shred freeform skate spots. Discover and create your own challenges as you explore the world and master your board.

Succumb To The Beauty of The Board
Sell your soul for decks, wheels, and trucks to keep your skating fresh. Over 70+ skate tricks to progress and improve. Complete skate trials to level up, learn new tricks, and get new gear. Destroy vicious demons with your 360 flip? or at least impress them.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
109,The Crush House,Nerial,40,"About the Game
Cute
Dark Fantasy
First Person
Jae has scored the gig of her dreams as the producer on 1999? hottest reality TV show, The Crush House! The demands are high and the stakes higher as she must cast, film, and produce each season. Play as Jae as you capture the budding romances and explosive drama of each unique season in the iconic Malibu mansion. And no matter what, remember to satiate the demands of your rabid audience or risk cancellation. Each season is unique based on your chosen cast and the ever-changing audience demands. The longer you manage to keep your show on air, the more questions start to arise. What's up with the cast's dependence on Crush Juice? Where does the Success Slide even go? Clandestine conversations and some good old-fashioned snooping will help you uncover the truth.. providing the Network doesn't get in your way.

Cast For Each Season's Run
Choose between twelve eccentric personalities and find your four-person cast for each season's run. Mix and match conflicting or complementary attractions and watch as tensions run and sparks fly.

Quench Your Audiences' Thirst
Everyone with a television watches The Crush House! From Foodies and Divorced Dads to Butt Guys and... Pharologists...? With dozens of micro-audiences to entertain, you'll have to be strategic to capture them all.

Commercial Breaks Make Cents
Entertainment as good as this isn't free, so set down the camera and pull up some tasteful TV ads now and then to bring the cash. Spend that delicious ad revenue each night on new furnishings for the house to mix things up for the audiences and the cast.

Uncover The Mystery
Explore the house at night while the show's off-air. Break the rules and engage in forbidden conversation with the cast to figure out the dark secrets of The Crush House!

Boastful Praise
I'm unstoppable. I am the Kubrick of reality TV.
4/5Eurogamer
Think Pok?mon Snap, but sexy.
4/5The Guardian
I mostly detest reality TV in almost all its forms.
9/10CGMag",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2337820/header.jpg,5,True
110,Tenjutsu,Deepnight Games,10,"Tenjutsu is a thrilling action-adventure game that throws players into an immersive Ninja world, with a perfect mix of stealth, combat, and puzzle-solving elements. Set in feudal Japan, the game masterfully conjures a vivid environment filled with traditional architecture, serene nature, and numerous historical references. Players step into the ninja shoes of the main character, who seeks vengeance and justice in an intricately weaved story brimming with intrigue, deceit, and unexpected twists.

The gameplay of Tenjutsu excels in creating an authentic ninja experience, harmoniously balancing in-depth stealth mechanics with fast-paced action sequences. As a player, you have access to a variety of weapons and ninjutsu arts, allowing for a About the Game
Roguelike
Pixel Art
Tenjutsu is a gritty combat roguelike set within the confines of the densely packed yet vibrant Secret Garden City under the grip of four crime syndicates. Trapped in this purgatory, use your martial arts mastery and weapon expertise to wipe the slate clean for yourself and people of Secret Garden by dismantling each of the unique syndicates one at a time, in whatever order you wish.


BRUTAL & FLUID COMBAT SYSTEMS
Tenjutsu blends roguelike mechanics with intensely fast melee combat and demanding tactical precision. Wield the brutal brawling systems as if each encounter could be your last and master a diverse arsenal of weapons, upgrades, and techniques to break the crushing hold the syndicates come to maintain.


CHOOSE YOUR PATH TO CONQUEST
Carefully select the order you attack each of the four syndicates with each run, deciding which one to take by surprise with relative ease and which will have time to reinforce their ranks before you reach their doorstep. Gauge your preferred playstyle against each syndicates strengths to decide the optimal path through the opposition knowing your opponents grow stronger the longer you let their forces swell.


REPAIR AND REBUILD A BROKEN TOWN
As you obliterate each sinister organization, the city is reborn with shops and restaurants to spend collected resources while previously hidden shortcuts provide new paths for subsequent runs. Shaping the city to fit your playstyle is crucial to unlocking new weapons, combat moves, and areas to explore.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,5,True
111,Possessors,Heart Machine,30,"""Possessors"" is an ingeniously designed and visually stunning horror game that presents a unique perspective on the supernatural thriller genre. The players are catapulted into a world where they can harness paranormal powers to possess creatures and objects, in a darkly entranced, eerie setting. One is never truly safe because at any moment, you could be hunted down by relentless supernatural beings. The graphics skillfully employ shadow play and suspenseful sound effects to create an immersive, chilling atmosphere, fully enhancing the overall gaming experience.

In terms of gameplay, ""Possessors"" is thrillingly unpredictable. The players must strategically navigate the game from the viewpoint of the beings and objects they possess, using their particular characteristics and abilities to survive. The intricate puzzle-solving integrates About the Game
Action
Possessor(s) is a fast-paced action side scroller with combat inspired by platform fighters, a story told through dangerous characters, set in a deep interconnected world ready for exploration.


Play as Luca, the host, and Rehm, her less-than-cooperative counterpart, as they explore a quarantined city ripped apart and flooded by an interdimensional catastrophe. Their only hope of survival is by learning to co-exist.


A Fractured World
Possessor(s) takes place across the interconnected sprawl of a destroyed mega-city, from collapsed skyscrapers to an abandoned aquarium, all riddled with secrets. Hauntingly beautiful 3D environments form a stunning backdrop over which hand-drawn and animated characters, and mysterious sci-fi horror action take center stage.


A Complex Narrative
Choose multiple paths in an open-ended world structure as you look to uncover the truth behind the catastrophe. Meet a cast of engaging characters, each with their own heart-breaking story to follow in the aftermath of the devastation.


A Precision Engagement
Gameplay is centered around tight, fast-paced platforming with a range of unique movement abilities that extends to its tense, precise, combat. Balance ground and air attacks, replete with combos and juggles as you encounter a variety of deadly enemies and challenging bosses. Find and unlock a wide array of powerful weapons and upgrades to bolster your arsenal and explore previously inaccessible areas.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2132890/header.jpg,5,True
112,Sumerian Six,Artificer,40,"""Sumerian Six"" hails as an engaging adventure strategy game that whisks players back to the cradle of civilization-Sumer. Published by Ambient Studios, this game offers an immersive blend of history, mythology, and breathtaking graphics. Venturing through the Bronze Age Mesopotamia, players embark on an epic journey that amalgamates city-building, real-time strategy battles, and resource management elements. Your primary task involves developing city-states, unriddling ancient mysteries, engaging with unique mythological creatures, and maintaining the spiritual and physical welfare of your populace.

In the vibrant and detailed world of ""Sumerian Six"", the players choices have real-time consequences adding a layer of complexity and immersion to the gameplay. The game masterfully integrates About the Game
Action
Strategy
Sumerian Six follows the Enigma Squad, a team of scientist commandos composed of the world? greatest scientists who combine their skills to conduct secret missions in their fight against the Third Reich. Together, you seek to thwart ex-member Hans Kammler's nefarious plans involving a powerful, mystical substance named Geiststoff.


Embark on a thrilling journey across multiple continents alongside allies such as the exiled chemist Rosa Reznick, Wojtek the Werebear, and the esoteric psychoanalyst Siegfried von Adelsberg. Dispose of your enemies by using each team member? unique set of abilities inspired by their fields of expertise, and learn to master the art of chaining them together for devastating effects if you hope to be successful.


As you delve deeper into the Nazi plot, you?l encounter occult-scientific weapons and ancient Sumerian artifacts linked to Kammler's machinations. A grim future awaits you should the Nazis be victorious, so do your best to prevent that dark timeline from coming true in this real-time tactical stealth adventure.


Demon Nazis
Led by Hans Kammler, a former member of your Squad, the Nazis tap into the occult to create the ultimate Wunderwaffe. Face off against heavily armed, mutated, and supernaturally charged forces, and put your strategic abilities and dexterity to the ultimate test.


Playful Violence Meets Super Science
Sneak your way around Nazi strongholds and dispatch the ever-present watchmen in a variety of ways before taking on the more serious threats before you. Combine your team's dynamic powers in creative displays of tactical might.


Travel the World
Inspired by real places and events, Sumerian Six takes you on a journey through an alternate history where folk stories and conspiracy theories are as real as the Nazi threat.",https://raw.githubusercontent.com/hypermodeinc/instant-vector-search-devolver/main/backend/extras/opengraph-image.jpg,4,True
113,Forestrike,Skeleton Crew Studio,20,Forestrike is a Kung Fu Roguelite about a martial artist embarking on a journey across the country to free the Emperor from an evil general's influence.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2325920/header.jpg,4,True
